0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0.01895891322566958,0.24622976584360542,0.3076901194510101,-1.0547613686963948,0.06098853797809524,-0.00623513614860328,0.07653608572692432,0.3345478033101779,-0.11504847213574423,0.005896649341190727,-0.00029734806369401633,0.015241444120351904,0.04410287802124555,-0.02998109920741531,0.00023239003474479213,0.03179916906100123,0.0902569193177557,0.293717265888528,-0.1413926234190679,0.009157498637701999,-0.013463406476419717,0.04357127836614464,0.10848443189690665,-0.11491841201931033,0.0020797196124093644,0.0052808306099503865,0.04565550651893687,0.12626587041753343,-0.09822255096485732,0.0021123124474316758,-0.5392071825965888,0.3786087043071399,-3.2640619641599286e-06,-1.0301332063204556,0.43408893674088245,0.16398428195344153,0.11452113461477299,0.3114721681812691,1.0354887133074712e-06,0.040005935001240764,-0.0043403102817468715,0.002752474353591052,-8.378446423701786e-08,-0.007522254010108943,2.641440840901408e-05,-0.9509130590510302,0.04622009682137543,-0.5059110805059754,-1.133428956241798,0.9063719432239654,0.28800272427633666,0.017867916754411416,0.3595017962723017,0.16049487404138546,0.08326483163973417,-0.00627024863638944,0.015123259364617234,0.03954031705380265,-0.03450635763389949,0.0002680289917716265,-0.9804842262086627,-0.21767910688771425,0.16588407038271472,-0.6708092332022696,0.36971244666186853,-0.5962570014119527,-0.9999678263424181,0.9622932627041233,-0.9640681137462986,-0.5682247266025241,-0.13295744355502545,-0.1363429206784163,0.01053495899302168,0.01919100765447238,0.13410343068149908,0.00034805971938604033,0.00047928013577866577,0.003344704046699453,0.005931619816386389,0.04051066287059429,0.00013403417892939016,4.6371158806155394e-05,0.0008591898922936258,0.0010382592311908487,0.0046795303014576205,5.0577673475819465e-05,1.8161895021725447e-06,0.00561451413517477,0.006922155141638953,0.03179916906100123,0.00020579357059563673,7.943900077899587e-05,0.0027043277145326157,0.0032171904962334987,0.013463406476419717,0.00013770000818531835,1.766370307664435e-05,0.002415310056486284,0.0032993274158147077,0.013774718870405508,7.495119898338021e-05,1.6719284065710326e-05,0.022284197816184542,0.07187522736436022,0.5392071825965887,0.00402595335549057,0.005662633780989321,0.006752943952308904,0.021840725030117334,0.16398428195344153,0.00121730149433859,0.0005226195218642193,0.00015228627560159863,0.0005747536293309749,0.004340310281746872,2.2315858137105367e-05,3.535328441657337e-07,0.9843891663467582,0.3434784482764991,0.32452758888250727,0.8492403518956533,0.6628994557060169,0.7443007492474074,0.9999977106686301,0.9979601754688386,0.9980422417510422,0.9998042556292263,0.5469793408982433,0.5521561246876178,0.0
-0.022494762995369857,0.07644044672115621,0.20247207018454494,-0.13907070224783313,0.006349156257147782,0.002147860390194156,0.02503050804182925,0.046892582644913305,-0.055294746618129775,0.0006311396370878435,-0.006401116470547601,0.01808328789192753,0.04410287802124555,-0.06138984302594866,0.00036797959305184846,-0.006399041395164892,0.136269013950854,0.293717265888528,-0.5269295881062583,0.01861019189391508,0.04825905445329687,0.12441085068431215,0.4744038411923063,-0.11491841201931033,0.017806996104720484,-0.028452163712463688,0.10111750419769562,0.12626587041753343,-0.4197543695716496,0.011034275275091827,-0.9399883533199371,0.1132767234783123,-0.5832758106578151,-1.0307621257183517,0.896409720459109,0.28381717047758515,0.0333919399660849,0.31166446993439934,0.17874532719002842,0.08166720791260126,-0.005465827192533631,0.0016460430696806875,-0.0026015037403118446,-0.00766057205112094,3.258472468588389e-05,-0.9585092365608877,0.019326736645457813,-0.9216571324232354,-0.9986597198795669,0.9191134793218988,0.26913308191349306,0.0348048122807226,0.3062516572027989,0.19034750137917433,0.07364399073815131,-0.017403302629681476,0.0325759677426129,0.03954031705380265,-0.13316616209216814,0.0013640686167880342,-0.7170232153953837,0.022041115909417878,-0.034865072736332714,-0.7705923669842781,0.28642356509539996,-0.4421692183576426,-0.9971651810989327,-0.34648993360252534,0.3421580944219857,0.49806296979595727,0.15414325972772389,0.7564704420285697,0.0031191721053446964,0.0066199149974610514,0.04465973701060399,0.0005918934065801135,5.355250919637023e-05,0.0010843807413040544,0.0019469057995436312,0.01355051142695675,0.0001543840813042502,4.966323784407756e-06,0.001146126072626597,0.0013715432556430272,0.006401116470547601,5.67925088654178e-05,3.194735876454341e-06,0.007169537982076216,0.009710817929855151,0.042244430196436235,0.00021018885099925613,0.0001457022597432298,0.007352547971273155,0.010159811698575077,0.05232509030645442,0.0005504113705994693,0.000157281735420376,0.005035470035452223,0.008195781514160437,0.04421744148420257,0.00042679123311467,9.252679310579117e-05,0.01945751550007908,0.11630796464145024,0.9399883533199371,0.001489956035895906,0.01390613754847266,0.00575531258146165,0.03513138457858306,0.28381717047758515,0.0003939330397372388,0.0012673378053186337,0.0001278341345677188,0.0006867506183909069,0.005465827192533631,9.511983521676787e-06,4.879679778209707e-07,0.884405662575933,0.5262314311004472,0.5765694002451385,0.6518755607987846,0.604357199100007,0.8474647801381326,0.9999945097051292,0.9909674451696827,0.9910916346676338,0.9972268082620903,0.6565879023088045,0.7018641353863977,0.0
-0.018697110568787888,0.04012748889114952,0.04156716192135079,-0.10348624394542316,0.0019597973083308076,0.008179476010388894,0.01670760102929201,0.04761774729274115,-0.027322454537834717,0.0003460477599585268,0.005453447522647083,0.030389035597313246,0.07048742328582969,-0.06345720650078601,0.0009532335744170372,-0.017694642196178924,0.13428627651096114,0.23312275881952438,-0.5269295881062583,0.01834590442162911,0.06923967107458132,0.13773878601918613,0.4744038411923063,-0.11551646832128695,0.023766105224555363,-0.041481668982674386,0.09415313922376957,0.09351585914875948,-0.4197543695716496,0.010585542487278705,-0.974987792639945,0.028666095361576466,-0.9490252211568085,-1.0307621257183517,0.9514229408201913,0.2688206164887219,0.03567679616166884,0.31166446993439934,0.20237648828184146,0.07353735763373778,-0.03040367783649714,0.03672087774943144,-0.0026015037403118446,-0.12354170777385956,0.0022728064886741966,-0.963003294692236,0.016378761093096685,-0.9216571324232354,-0.9986597198795669,0.9276436094030462,0.22084195755501343,0.04184002028707793,0.3054472344857957,0.16800962260843372,0.05052175751435345,-0.09725237901090081,0.07356310913951736,0.02250875285512735,-0.1996615201503636,0.014869556249552444,-0.05693143166197492,-0.0678092098863323,0.2528180755848817,-0.8205229220117183,0.0664414369022022,-0.1817692354412521,-0.8037994887049579,-0.5463147281718379,0.9308921952511289,0.2882032848795127,0.07583050439410677,0.843371171777772,0.001876777259653212,0.0038103430076360167,0.02291362805892484,6.403171552467053e-05,1.8041006718192106e-05,0.0008665876159544257,0.0015732353061513895,0.008179476010388894,7.146030212652849e-05,3.226043424646831e-06,0.0012892289590329894,0.00245301105926618,0.017473642744584055,0.0001049022194920713,7.67937456569147e-06,0.006823084399833196,0.009960687626626387,0.05621079315712984,0.0004289993756174837,0.00014576977872247514,0.006817998131958549,0.013290659121440207,0.0693963915102246,0.00011349272597006662,0.00022312671840971201,0.005538439069881781,0.008091130212980767,0.041481668982674386,0.00032465258748755186,9.614069545420313e-05,0.016251566226920342,0.1208116282982101,0.974987792639945,0.00028415398996354483,0.01485956293689286,0.005614857636105848,0.033279860890525655,0.2688206164887219,0.0004282479309195891,0.0011390757671664753,0.0019859268064904463,0.004586115840064253,0.03040367783649714,0.0004644145216224956,2.4976363779225594e-05,0.7003763737559887,0.5676295828871681,0.8887799745439275,0.7657988614152598,0.6660322227430978,0.8808243799970128,0.9978562709489823,0.7924356159339407,0.8306109400502077,0.9932105713741822,0.891792634181203,0.9302955828143299,0.0
0.00641727251018969,0.011922138900956425,0.04156716192135079,-0.019313963348394525,0.00018331878244373477,0.00600944053178727,0.010224264267573944,0.04761774729274115,-0.010261018772772718,0.000140648955318277,0.01005754204025116,0.025747394688487538,0.07048742328582969,-0.06345720650078601,0.0007640824851361757,0.015647766657663965,0.08074706751253437,0.12887914588293237,-0.38155588643715244,0.006764941513246481,0.00014668531463682237,0.10264180413360469,0.44063880873257133,-0.147112131069215,0.010535361472382796,0.010975976821466286,0.04540981380057197,0.10324110026034769,-0.11413158931096025,0.0021825232565879818,-0.957861674823925,0.006254701413405775,-0.9490252211568085,-0.966430043427214,0.9175381093862656,0.2111567362881113,0.031322868015883146,0.2768996862284501,0.17798571781465494,0.0455682893405874,-0.10989468439940009,0.06013961645989484,-0.008201784571191967,-0.17820768934353226,0.015693615127187005,-0.9638197749800695,0.009899232523271793,-0.9318323001304096,-0.9909206557804722,0.9290465534471816,0.19133744242696898,0.01318931942983863,0.2286545861892065,0.16800962260843372,0.03678397502151599,-0.16051923134295848,0.017446705492053884,-0.11150244284470931,-0.1996615201503636,0.02607081116346069,0.5184392295901853,-0.3698622955046385,0.14791367927594867,-0.8089267675750371,-0.26176163893309506,-0.0629499473426143,0.8633437702377227,0.9186420795584951,0.9923695333544518,0.18815379331419493,-0.10687836310370841,0.1897534181999392,0.0008068557285246578,0.0010500964418974266,0.00641727251018969,7.35209344123816e-05,1.753718703938691e-06,0.0006055466527296242,0.0010070831413071146,0.00600944053178727,6.016927653316791e-05,1.3809032021370581e-06,0.0011548071546962674,0.0023293669410759817,0.013707851656086152,5.1145958713515035e-05,6.759529910715365e-06,0.004839418488073489,0.005598004073865168,0.03193729276876273,0.00030618718351128785,5.4757620913718496e-05,0.005510174116225815,0.007205499749663464,0.051220390307175095,0.00014668531463682085,8.228124543352518e-05,0.0028088075768833384,0.003178123095095792,0.019332050090038626,0.00016487680256430866,1.798986641153851e-05,0.015131385712132185,0.11877402275444283,0.957861674823925,3.44045324572924e-05,0.014336227314842222,0.004558616587319011,0.02614493014568079,0.21115673628811127,0.0003833371006579341,0.0007043383575127082,0.003967979084541598,0.014184796007236591,0.10989468439940009,0.0006596881510050617,0.00021695329578227463,0.8687644946605174,0.8766248702877333,0.7845002877842269,0.8263711014900925,0.6828895813198197,0.45292007451413435,0.9959602263370619,0.9423082314117536,0.9684763467373905,0.9990774522006741,0.998042471780959,0.9988122668610431,0.0
-0.0006562802135960883,0.008254392112259422,0.023868853098418907,-0.019313963348394525,6.85656928616883e-05,-0.003062266323617906,0.007822836998383008,0.014220656756958744,-0.02502333852997768,7.05742537400344e-05,-0.0074580983434397894,0.010636723413519601,0.022082831294219646,-0.033021753814304416,0.0001687631158761354,0.007438552826023904,0.03768480966429408,0.09242108632018806,-0.10739875418224656,0.0014754769475796205,-0.011251482604809983,0.05590694763153802,0.1360105644941067,-0.147112131069215,0.0032521826542818762,0.023891994880642486,0.03092246045126395,0.10324110026034769,-0.048017147290149914,0.00152702597973663,-0.9645080083938258,0.002111950300187352,-0.9577541717826629,-0.9665144547520416,0.9302801585898945,0.18893120369242877,0.009239688125245926,0.20871397145769602,0.17798571781465494,0.03578037156532182,-0.15943631228570754,0.01525838206018035,-0.1255715281582458,-0.17820768934353226,0.025652755898360087,-0.9646238152135496,0.008097296067010174,-0.9454223919211011,-0.9849080404198653,0.9305646710807411,0.20293764692365884,0.015554256411995034,0.23058441373452504,0.17068109877413223,0.04142562343144171,-0.142659900460917,0.018869506960549037,-0.11685748610593086,-0.187865210467676,0.02070790549245296,0.40612339757908084,0.2081254083859734,0.10820302426304605,-0.5809161329515259,0.1545388313432912,-0.3810227285035437,0.445566200119066,0.689161349587672,0.9549267740453625,0.11803550424155158,-0.03567523333021758,0.7700170929486198,0.0004908339945805992,0.0005459988200641644,0.00232726744149246,6.769002303297245e-06,5.390327217474074e-07,0.00039164145120917275,0.000686466375056459,0.0032439231184313083,1.2078812780980779e-05,6.24619110388382e-07,0.0006155389622538321,0.0011722317179683498,0.0074580983434397894,5.453039027553894e-06,1.7530154146635535e-06,0.0021356020470083125,0.0027199746117422844,0.013740331179153409,3.526660846894321e-05,1.1959057991708686e-05,0.002639621986388277,0.0044078221464744615,0.022954639709908246,4.385777984636239e-05,2.6396500305975125e-05,0.002093551118601647,0.0034650248522796515,0.023891994880642486,3.922475696922042e-05,1.638935351311383e-05,0.01515440728847081,0.11960742688554175,0.9645080083938257,2.5712783840980256e-05,0.014535592626445078,0.003140532887693585,0.0234208963448313,0.18893120369242877,2.7302950464590127e-05,0.000558401332414017,0.0027794195389272106,0.019780804754220244,0.15943631228570754,3.365981081945675e-05,0.0003990054096979526,0.5372920221296241,0.7607468155487812,0.38200381496356683,0.8333589955831161,0.6250126390821406,0.6411006110548645,0.9994691396882404,0.9978686812440584,0.9994646937395897,0.9989434909193854,0.9965307724487174,0.9989936616292947,0.0
-0.0006963760988263814,0.006340887941317792,0.015115037918459584,-0.01789639739913862,4.069179955536603e-05,-0.002972004271561268,0.00734776238451573,0.009429019118061654,-0.02502333852997768,6.28224214494827e-05,-0.004775300564580263,0.01116726717557624,0.013814276588647131,-0.033021753814304416,0.00014751135165278314,0.00667510539919138,0.025713095734872765,0.06580321543247078,-0.05216995501266186,0.000705720324361046,-0.0003390786176569164,0.02003431908799415,0.054809751230588746,-0.04344800029291171,0.0004014889156285188,0.010309128422330581,0.020066622382847937,0.05958510009541587,-0.04610489134340134,0.0005089474626839179,-0.9646479282602431,0.0010595737539896698,-0.9628822124432552,-0.9665144547520416,0.9305467481933193,0.20530795626971057,0.013939126512204228,0.22186759709899312,0.1794795948122909,0.04234565615556862,-0.14066047257195063,0.018022733373261837,-0.12339899031476732,-0.1765912996245722,0.020110187462408162,-0.9632705629974487,0.006335828604668504,-0.9459699066799321,-0.97965324811981,0.9279303202615297,0.21811778187218153,0.007147784976670829,0.23132048500470462,0.192720960683704,0.047626457598913284,-0.126877901648492,0.006268662882044062,-0.11460867557119406,-0.14224991685545085,0.016137298061053133,0.498844033793915,0.387538808642117,-0.01094084241786921,-0.4966751322009906,0.23730391104773088,0.10682503816931295,0.9692592932141884,0.9643299036536337,0.9927722191470314,0.45536181965890166,-0.19634783800689573,-0.16436414948129227,0.00036635801552012317,0.00043297559002046255,0.0017457811489612826,6.773137265473545e-06,3.216860570894105e-07,0.00037850131669103847,0.0006453920925901883,0.0031097172801740442,1.7685936890734282e-05,5.597941999147919e-07,0.0005071769558102342,0.0010360241098243894,0.006718374411460004,1.4813513823286042e-05,1.3305744206423546e-06,0.0014911914092859474,0.001907320505852559,0.0078089537291707355,1.895712620094282e-05,5.861523331173871e-06,0.0010637411628383134,0.001416294700871819,0.007532617299715992,3.377734564795276e-05,3.1374359412342017e-06,0.001220848810424586,0.0018209726803673032,0.010309128422330581,3.116885471888957e-05,4.806413320559206e-06,0.015118064287067606,0.11962954610020743,0.9646479282602431,1.397254634313539e-05,0.014539784167929563,0.0037585300637657973,0.025416651051062892,0.20530795626971057,0.00016619781189563225,0.0006601326988917279,0.002896472941994217,0.0174153420033983,0.14066047257195063,0.00020827873427493607,0.0003116836925990338,0.621743647254197,0.8831875579526064,0.4697987561916056,0.7667318349036173,0.8119944433362687,0.4787437873571244,0.9990916999601932,0.9966829214475442,0.9992452159453534,0.9998503091932267,0.9996965035094117,0.9999073085827769,0.0
0.00034941474457465295,0.006910044951317581,0.01628394333566152,-0.020085583579808386,4.787081189295576e-05,0.0010083149421484113,0.0043360470528978606,0.01126109467783154,-0.009816822383533347,1.9818003067503973e-05,0.001900152944846,0.008015023542414653,0.019428508105446135,-0.018055758395951804,6.785118359926804e-05,0.005574783555658048,0.02916813569147497,0.08068387725555956,-0.07221171094688861,0.0008818583514087313,0.0004274119001399673,0.02174831404884709,0.08123589075481763,-0.05128384924120284,0.000473171844899661,0.00822334801495377,0.02434865300016195,0.1027394326941709,-0.048673367506026334,0.0006604803554973398,-0.963428942416166,0.0005359582378125595,-0.9626860285524096,-0.9642605999512834,0.9281956143363648,0.21979864349792982,0.0035776333180951546,0.22243501071044416,0.20913081270424774,0.048324243143688786,-0.12471089231207506,0.002119967071953473,-0.12339899031476732,-0.13293380874085822,0.015557300921660152,-0.9624196332812756,0.00677685071555328,-0.9462121686440598,-0.9887817706027278,0.9262974762308858,0.22112388121965776,0.004385028610136418,0.23144529960430793,0.21203307460425178,0.04891499932155703,-0.12419323020428728,0.007687275042278423,-0.10240401978153921,-0.14140571360991722,0.015483052626150733,0.40699642600328206,-0.3864664167664784,-0.08373054732609167,-0.19023759095673703,0.1955433278728516,0.480258276582714,0.8476186729015646,0.6534780430315562,0.925930308301173,0.4169135298137381,-0.10635188975213754,-0.41520341649517023,0.0003839068198105553,0.000477031650278542,0.002139968245829799,6.140109405219917e-06,3.749436416645233e-07,0.00027241807233022446,0.0002975845416840804,0.0011786934790528943,7.363753705530599e-06,1.627681655814396e-07,0.0004697083159903699,0.0005810909282854204,0.0023984737064617298,1.7648643980224982e-05,5.582925690461208e-07,0.0016046081225265323,0.0021348353703592384,0.010623483246404029,2.857154661343336e-05,7.1322892854149905e-06,0.001321613263967517,0.0013962928835400104,0.009614583790493021,0.00026650933247336276,3.6962954361193512e-06,0.001519033401896617,0.0018384390769929915,0.00822334801495377,7.685130527909516e-05,5.687320715892452e-06,0.015072903927083235,0.11948163790654343,0.963428942416166,5.427583504866196e-06,0.014503054229625435,0.003590139104940042,0.02724109368666602,0.21979864349792982,4.9716950001921215e-05,0.000754966284038535,0.0020562325382727127,0.015453789579022409,0.12471089231207508,3.734223286950803e-05,0.00024304770460415308,0.6746216238414314,0.8263264877720823,0.7131286643728976,0.7635833805868685,0.8264288307095642,0.5640633641828028,0.9999527907592914,0.9999544485781867,0.9999974972113413,0.9999682595575072,0.9995095116628849,0.9996497574007376,0.0
0.0005321323754601728,0.009303744703940074,0.036006869871593294,-0.029784956980071664,8.684283038110586e-05,-0.0006484683540807423,0.007227755471852764,0.014649051191302664,-0.020125376159348257,5.266096036714176e-05,-0.00044017119038415706,0.010466646862625776,0.03296133338788938,-0.0372862264145829,0.00010974444722375819,0.006532832052267554,0.046667209268490425,0.1709238484428411,-0.15470553137883583,0.002220506315532213,0.01435253177847658,0.07003947652418051,0.4896399761164746,-0.09347434299917406,0.005111523440233412,-0.0011949049970958548,0.037460706085131135,0.1027394326941709,-0.10151633427288317,0.001404732298348665,-0.9628589090337454,0.0002489356519226479,-0.9621484517705182,-0.9633244547383307,0.9270973406746132,0.22219270249108694,0.0008311609731107379,0.22470605912980335,0.22102070479284924,0.04937028786885588,-0.12450580590656316,0.001162952249760431,-0.12345682010641783,-0.1280774015606837,0.015503048162378,-0.9616727372757128,0.009562537141186597,-0.9206762280594312,-0.9887817706027278,0.9249058957359384,0.22296583030039446,0.007640179057107032,0.23935264817154533,0.20623101311358988,0.049772133817568946,-0.12850875513707655,0.012388767422620931,-0.10240401978153921,-0.17479441578254748,0.016667981705132895,0.32134907525656425,-0.20687729826181345,-0.33733546318525354,-0.3294854861497394,0.24181951316378889,-0.08836984366886848,0.24066465781940738,-0.5306419631196454,-0.7712774987353689,0.28308398085538383,-0.40650201958919785,-0.16807752544419968,0.0005770749384093425,0.0005896233346529199,0.0024141036135119707,9.312968373344645e-06,6.806711613073755e-07,0.0004187522197162644,0.0004892040827416105,0.002632094996277159,2.9830261249024974e-05,4.14674056088359e-07,0.0006753863970623863,0.0006345954271893895,0.0023136573257322704,6.119467697520229e-05,8.588581415465951e-07,0.003116105463030602,0.0028231713461266844,0.009936412771174113,0.0002812100831679136,1.7680409706319913e-05,0.004272615112301917,0.004825741174516615,0.026728114751969248,0.00010660550517364718,4.154301778129573e-05,0.0021426161905574058,0.002528408168245118,0.013260276821810002,0.0002077166875111965,1.098365200528736e-05,0.015054011519273635,0.11941219452392257,0.9628589090337454,2.92476011527107e-06,0.014485895463841552,0.003507492354719364,0.02755182112430563,0.2221927024910869,1.1137875706408585e-05,0.0007714053498841487,0.0020002855943977433,0.015434487887686798,0.12450580590656316,1.8406349239884573e-05,0.0002422245588143056,0.6551696008207026,0.47492995557553186,0.7046972597951754,0.6410168786342396,0.5663046091228627,0.4689459219769114,0.9999976594005222,0.9999851245411006,0.9999945525585535,0.9998699670036152,0.9990231160469156,0.9993272880784235,0.0
-0.00039812535063680956,0.008711525512614579,0.036006869871593294,-0.029784956980071664,7.604918055175438e-05,0.0010401829671674706,0.009660029657408345,0.021401433593485064,-0.0382481277966312,9.439815358719412e-05,0.0022340790341915193,0.01946965262181859,0.03296133338788938,-0.09301346957091677,0.00038405848234530167,0.0015234836653964003,0.10495899646920782,0.3378770288748468,-0.3611249586822402,0.01101871194230191,0.02257064918688226,0.10490087413185056,0.4896399761164746,-0.15137787267952624,0.011513627598343665,0.0020472308655216072,0.04011787846836582,0.09024594732059732,-0.11181311343413597,0.0016136353270193144,-0.9607871019016958,0.0024259953249634084,-0.9553328592726997,-0.9628371688060382,0.9231177406339761,0.22194494889307897,0.0024678774684579485,0.22512703051609867,0.2151715730458825,0.04926565075835076,-0.13473973620293844,0.013325222749289233,-0.12358988510396214,-0.16977592971035815,0.01833235807335561,-0.9572677114302588,0.009416622576797215,-0.9206762280594312,-0.9836315963670988,0.916450144127679,0.21847055659046455,0.011377959805359586,0.23935264817154533,0.173480504697897,0.047858842066279744,-0.16149720650614835,0.03255526780406835,-0.10774296008497013,-0.26853818841759647,0.027141193171084137,0.12916098242261997,0.056711969300566045,-0.45187642843286996,-0.7095356567190353,0.13593899107570204,-0.14711661909081655,-0.6274867708282742,-0.9887587721690967,0.6913918932656761,-0.10403720102885668,-0.5406264574062034,0.4735517073553502,0.000569329752093832,0.0005207750676494751,0.001636055536399904,4.286677608870824e-05,5.953430377045395e-07,0.0005817606267028977,0.0006383449919889796,0.0040822756724221716,1.8984632332656803e-05,7.459297555791587e-07,0.0011097521970262936,0.0013445636186634616,0.006421227385658502,3.684464200323791e-05,3.0394012634380678e-06,0.0059114974301072805,0.007152341031719561,0.029472762670965186,6.321386675390784e-05,8.61017841001842e-05,0.006210026967448815,0.007440608709403981,0.03191071970383052,0.00024417503761015453,9.392709290289992e-05,0.002330847008474703,0.0026843605211547155,0.013301692366082168,7.364116164788706e-05,1.2638639184449488e-05,0.01510868843471252,0.11914443438258944,0.9607871019016956,2.9375411595803182e-05,0.014423668710564375,0.003558425922192917,0.027514828938224583,0.22194494889307897,2.569694074168773e-05,0.0007697282065434954,0.0026830511615180954,0.016669039351663587,0.13473973620293844,0.0001820458756040117,0.0002850556364426329,0.5459446385462762,0.822188794826,0.6516770958556471,0.7427716641125711,0.7116207411405708,0.5783010537562777,0.9999843319199494,0.9982089572420034,0.9985231756644579,0.9996336356633849,0.992311867952348,0.9949706754598734,0.0
0.019150687459984776,0.24528935757195144,0.3019550965544583,-1.0379668695938107,0.06053361776825067,-0.006059598118750821,0.07401384904548167,0.323605984009539,-0.0943872649416132,0.005514768579888116,0.0011494342317698366,0.01842884771971367,0.030770982079982044,-0.08648150246759322,0.00034094362732956006,0.014931087302583038,0.027203838961360114,0.10031550238353457,-0.06365744950277973,0.0009629862222729708,-0.000676375729106489,0.028264193813029782,0.13653183242412895,-0.057829012213265855,0.0007993221360274353,0.015018758404149811,0.02355585040532881,0.07980450194615209,-0.07751403923077171,0.0007804411923204499,-0.5368430541656919,0.3766308702483427,-3.2068724445536323e-06,-1.0234548382348494,0.43005127722997194,0.16655971165964267,0.11800270208217493,0.32342338121235675,1.0016217135042874e-06,0.04166677524683783,-0.03702537963884908,0.025789479437375376,-2.58365731627357e-07,-0.07168163600939943,0.0020359759870517066,-0.9453040413674512,0.04394015443788879,-0.4970470295243068,-1.1153209005593892,0.8955304677976611,0.2975587363519654,0.015472474527117506,0.3477438243049308,0.15524568127113297,0.08878059904737072,-0.06708163186437706,0.007801741152367895,-0.04004522214606728,-0.0928233732523946,0.004560812498596359,-0.9977134252991621,-0.9402994473845777,0.931227745064071,-0.7040844173386823,0.5507027079301257,-0.5833523686869716,-0.9998873901105301,0.9999083806428612,-0.9998800886751171,-0.8568761689549663,0.3509436409042411,-0.5422975620997542,0.010445947066516761,0.01914850598685308,0.1340916735549877,0.0003620554410441251,0.00047578309164501853,0.003207160138760296,0.0057519578202355265,0.04034913855584155,0.00011299896466068222,4.33708949214216e-05,0.0008931646417295665,0.0013697444679097314,0.008815056741632665,1.1220892721416895e-05,2.6739429846052173e-06,0.0018692275396971444,0.0024022886068156453,0.014931087302583038,3.4453764133941605e-05,9.265002145598493e-06,0.0015486139758304498,0.001962160266390266,0.00892758924773204,4.150467791290162e-07,6.2482781571381115e-06,0.0014881529765350756,0.0023758722800481594,0.015018758404149811,1.6045665877551103e-05,7.859368372671446e-06,0.022162250976226372,0.07155453482136938,0.5368430541656918,0.00399980961893108,0.005611216821835809,0.006942441513685895,0.022227171574551445,0.16655971165964267,0.0012643218407616783,0.0005422446503754969,0.0015357699242147423,0.00492512432011244,0.03702537963884907,0.00028035998841317443,2.6615438828685583e-05,0.9984535985336532,0.9454576863907532,0.9395636681801437,0.5137083835010521,0.9321458286309766,0.4971919509828255,0.9999923409283697,0.9999817728429569,0.9999689729604947,0.9999218515240832,0.9983901704804831,0.9985291952859956,0.0
